nopur,b1,b2,b3,b4,feat1,feat2,feat3,feat4,price1,price2,price3,price4,ipt,id,exp,inccat,flsize,qty
1,0,0,0,0,0,0,0,0,.098,.09,.049,.079,6,78,17.88,5,4,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,16,78,4.37,5,4,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,78,4.78,5,4,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,6,78,4.93,5,4,0
1,0,0,0,0,0,0,0,0,.108,.07,.061,.086,4,78,14.7,5,4,0
1,0,0,0,0,0,0,0,0,.109,.062,.05,.085,4,78,4.23,5,4,0
1,0,0,0,0,0,0,0,0,.108,.084,.061,.086,4,78,11.12,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,78,2.98,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,78,29.57,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,10,78,5.17,5,4,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,78,6.01,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,78,11.83,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,16,78,3.97,5,4,0
1,0,0,0,0,0,0,0,0,.115,.092,.061,.086,1,78,25.47,5,4,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,4,78,26.47,5,4,0
1,0,0,0,0,0,0,0,0,.125,.069,.049,.079,3,78,6.4,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,78,7.87,5,4,0
1,0,0,0,0,0,0,0,0,.108,.092,.061,.084,1,78,14.7,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,78,3.67,5,4,0
1,0,0,0,0,0,0,0,0,.098,.09,.049,.079,10,78,24.7,5,4,0
1,0,0,0,0,0,0,0,0,.108,.09,.061,.081,9,78,4.78,5,4,0
1,0,0,0,0,0,1,0,0,.044,.079,.05,.079,2,78,21.63,5,4,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,7,78,3.53,5,4,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,9,78,38.45,5,4,0
1,0,0,0,0,0,0,0,0,.115,.09,.061,.081,3,78,5.26,5,4,0
0,0,1,0,0,0,1,0,0,.103,.081,.049,.079,5,78,2.03,5,4,1
0,0,1,0,0,0,1,0,0,.103,.061,.049,.079,3,78,17.21,5,4,4
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,3,78,16.43,5,4,0
1,0,0,0,0,0,0,0,0,.115,.09,.061,.081,2,78,2.17,5,4,0
1,0,0,0,0,0,0,0,0,.103,.068,.049,.079,1,78,7.26,5,4,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.081,4,78,13.21,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,78,2.54,5,4,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,3,78,4.78,5,4,0
1,0,0,0,0,0,0,0,0,.108,.09,.061,.086,4,78,6.81,5,4,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,78,21.9,5,4,0
1,0,0,0,0,0,0,0,0,.115,.081,.066,.079,2,78,23.78,5,4,0
1,0,0,0,0,0,0,0,0,.115,.081,.066,.079,1,78,12.91,5,4,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,5,78,18.65,5,4,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,78,3.67,5,4,0
0,0,1,0,0,0,0,0,0,.115,.081,.049,.079,16,78,17.99,5,4,5
0,1,0,0,0,0,0,0,0,.125,.098,.049,.079,20,79,11.5,8,3,1
0,1,0,0,0,0,0,0,0,.003,.098,.049,.079,2,79,5.3,8,3,1
0,1,0,0,0,0,0,0,0,.003,.098,.049,.079,4,79,9.69,8,3,1
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,5,79,23.63,8,3,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,1,79,15.85,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,79,4.08,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,2.69,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,9.63,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,2.85,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,7.01,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,11.01,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,4.01,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,4.02,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,4.57,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,6.85,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,79,18.9,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,79,31.52,8,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,2,79,5.32,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,79,22.97,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,11.67,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,79,16.3,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,15.43,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,79,11.33,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,15.93,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,12.67,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,13.49,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,7.34,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,79,39.31,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,7.05,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,79,32.53,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,6,79,6.74,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,25.96,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,79,7.48,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,4.92,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,26.66,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,79,7.62,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,10.97,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,11.74,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,32.25,8,3,0
1,0,0,0,0,0,1,0,0,.106,.064,.051,.081,2,79,6.7,8,3,0
1,0,0,0,0,0,1,0,0,.103,.081,.049,.079,5,79,25.32,8,3,0
1,0,0,0,0,0,0,0,0,.103,.082,.049,.079,5,79,43.12,8,3,0
1,0,0,0,0,0,0,0,0,.103,.082,.049,.079,2,79,23.67,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,19.26,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,13.92,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,79,17.66,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,16.23,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,5.73,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,79,3.39,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,6.91,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,3.58,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,4.44,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,2.94,8,3,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,79,33.92,8,3,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,2,79,22.52,8,3,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,3,79,4.13,8,3,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,1,79,33.58,8,3,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,1,79,8.15,8,3,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,1,79,6.35,8,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,5,79,18.33,8,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,2,79,7.18,8,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,1,79,21.67,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,79,3.5,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,79,8,8,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.079,3,79,5,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,2,79,4.16,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,2,79,8.41,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,79,3.47,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,3,79,5.14,8,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,79,17.58,8,3,0
0,1,0,0,0,0,0,0,0,.115,.098,.049,.079,4,79,4.31,8,3,1
0,1,0,0,0,0,0,0,0,.115,.098,.049,.079,1,79,17.24,8,3,1
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,79,9.04,8,3,0
0,1,0,0,0,0,0,0,0,.115,.098,.049,.079,1,79,10.83,8,3,1
0,1,0,0,0,0,0,0,0,.115,.098,.049,.079,1,79,12.3,8,3,1
0,1,0,0,0,0,0,0,0,.073,.098,.049,.079,2,79,18.51,8,3,2
0,1,0,0,0,0,0,0,0,.073,.098,.049,.079,2,79,2.71,8,3,2
1,0,0,0,0,0,0,0,0,.112,.081,.05,.081,1,79,5.99,8,3,0
0,1,0,0,0,0,0,0,0,.082,.098,.049,.079,2,79,17.83,8,3,2
1,0,0,0,0,0,0,0,0,.108,.081,.061,.081,1,79,13.03,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,5,79,38.46,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,3,79,18.23,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,2,79,5.57,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,1,79,12.97,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,2,79,9.22,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,2,79,8.11,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,1,79,33.7,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,1,79,3.51,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,1,79,2.2,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,2,79,5.39,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,1,79,5.32,8,3,0
1,0,0,0,0,0,0,1,0,.115,.081,.033,.079,1,79,20,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.035,.079,2,79,5.59,8,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.035,.079,4,79,38.69,8,3,0
1,0,0,0,0,0,0,0,0,.115,.084,.051,.079,2,79,4.05,8,3,0
1,0,0,0,0,0,0,0,0,.115,.084,.051,.079,2,79,14.97,8,3,0
1,0,0,0,0,0,0,0,0,.115,.084,.051,.079,2,79,17.53,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,4,79,13.62,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,2,79,11.36,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,7,79,10.75,8,3,0
1,0,0,0,0,1,0,0,0,.091,.086,.054,.079,3,79,25.94,8,3,0
1,0,0,0,0,1,0,0,0,.087,.086,.054,.079,1,79,6.23,8,3,0
1,0,0,0,0,1,0,0,0,.087,.086,.054,.079,4,79,26.75,8,3,0
0,1,0,0,0,0,0,0,0,.083,.086,.054,.079,3,79,20.36,8,3,2
0,1,0,0,0,0,0,0,0,.083,.086,.054,.079,4,79,25.8,8,3,2
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,6,79,6.21,8,3,0
0,1,0,0,0,0,0,0,0,.042,.086,.054,.079,12,79,33.85,8,3,2
0,1,0,0,0,0,0,0,0,.042,.086,.054,.079,4,79,46.75,8,3,2
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,9.37,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,79,31.26,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,8.55,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,79,12.57,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,30.7,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,79,19.66,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,12.68,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,55.68,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,79,2.48,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,10.44,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,18.05,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,4.82,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,19,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,8.57,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,6.84,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,9.63,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,45.97,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,8.26,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,4.88,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,79,25.72,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,79,24.37,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,79,27.24,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,79,4.05,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,2,79,17.86,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,7.36,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,5,79,34.2,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,31.97,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,79,.35,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,79,4.33,8,3,0
1,0,0,0,0,1,0,0,0,.125,.086,.061,.086,3,79,21.56,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,11.19,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,79,8.06,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,79,59.35,8,3,0
1,0,0,0,0,1,0,0,0,.132,.086,.054,.079,2,79,10.31,8,3,0
1,0,0,0,0,1,0,0,0,.132,.086,.054,.079,3,79,4.4,8,3,0
1,0,0,0,0,0,0,0,0,.108,.049,.05,.079,1,79,8.46,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,79,10.7,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,79,46.71,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,79,9.85,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,1,79,15.34,8,3,0
0,0,1,0,0,0,1,0,0,.108,.055,.05,.079,1,79,9.82,8,3,1
0,0,1,0,0,0,1,0,0,.108,.055,.05,.079,4,79,51.25,8,3,2
1,0,0,0,0,0,0,0,0,.108,.06,.05,.079,1,79,11.07,8,3,0
1,0,0,0,0,0,0,0,0,.108,.06,.05,.079,3,79,7.22,8,3,0
1,0,0,0,0,0,0,0,0,.108,.06,.05,.079,3,79,6.44,8,3,0
1,0,0,0,0,0,0,0,0,.108,.063,.05,.079,2,79,15.59,8,3,0
1,0,0,0,0,0,0,0,0,.108,.063,.05,.079,1,79,8.9,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,15.12,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,79,14.43,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,79,19.67,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.025,.079,2,79,6.02,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.025,.079,4,79,35,8,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,2,79,14.21,8,3,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,1,79,3.35,8,3,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,2,79,4.74,8,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,5,79,16.48,8,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,1,79,6.08,8,3,0
1,0,0,0,0,0,1,0,0,.108,.049,.033,.079,3,79,26.42,8,3,0
1,0,0,0,0,0,0,0,0,.108,.054,.031,.079,4,79,6.21,8,3,0
1,0,0,0,0,0,0,0,0,.12,.086,.054,.079,4,79,21.06,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.081,2,79,9.15,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.081,2,79,7.07,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.081,2,79,8.94,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,2,79,4.29,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.079,1,79,17.43,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,79,63.35,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.079,1,79,10.36,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,79,15.58,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,79,9.14,8,3,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.086,3,79,18.6,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,79,6.41,8,3,0
1,0,0,0,0,0,0,0,0,.057,.086,.054,.079,6,79,31.75,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,2,79,10.07,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,2,79,9.08,8,3,0
1,0,0,0,0,0,1,0,0,.122,.06,.025,.084,4,79,4.76,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,1,79,3.59,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.086,3,79,10.79,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.086,1,79,13.56,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.086,2,79,4.02,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.03,.079,1,79,19.32,8,3,0
1,0,0,0,0,0,0,0,1,.083,.086,.056,.063,1,79,9.73,8,3,0
1,0,0,0,0,0,0,0,1,.083,.086,.056,.063,1,79,13.2,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,11,79,31.98,8,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.061,.065,1,79,11.33,8,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.061,.065,1,79,11.6,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,6,79,14.84,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,3,79,10.81,8,3,0
0,0,1,0,0,0,0,0,0,.108,.086,.05,.079,3,79,37.7,8,3,2
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,6,79,12.17,8,3,0
1,0,0,0,0,0,0,1,0,.115,.064,.061,.079,4,79,5.43,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.073,4,79,13.62,8,3,0
1,0,0,0,0,0,0,0,0,.115,.068,.061,.079,1,79,7.04,8,3,0
1,0,0,0,0,0,0,0,0,.115,.068,.061,.079,5,79,9.16,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.073,1,79,9.28,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,3,79,20.14,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,5,79,28.67,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,6,79,49.11,8,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,1,79,20.71,8,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,6,79,16.94,8,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,1,79,13.19,8,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,2,79,6.39,8,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,3,79,13.64,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,2,79,19.93,8,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,8,79,5.47,8,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,2,79,5.39,8,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,1,79,1.23,8,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,1,79,3.64,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.038,.079,2,79,60.62,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,2,79,6.48,8,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,4,79,41.89,8,3,0
1,0,0,0,0,0,0,0,0,.115,.063,.061,.063,1,79,8.06,8,3,0
1,0,0,0,0,0,0,0,0,.115,.063,.061,.063,2,79,3.33,8,3,0
1,0,0,0,0,0,0,0,0,.115,.063,.061,.063,1,79,9.96,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.063,6,79,8.04,8,3,0
1,0,0,0,0,0,0,0,0,.092,.066,.061,.063,2,79,2.99,8,3,0
1,0,0,0,0,0,0,0,0,.088,.086,.061,.063,2,79,3.03,8,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.063,1,79,2.08,8,3,0
0,1,0,0,0,0,0,0,0,.108,.086,.054,.079,20,80,109.29,13,3,2
0,0,1,0,0,0,0,0,0,.122,.086,.05,.086,5,80,2.64,13,3,8
0,0,1,0,0,0,0,0,0,.122,.086,.05,.086,1,80,92.14,13,3,1
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,1,80,28.07,13,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,1,80,6.98,13,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,2,80,2.49,13,3,0
1,0,0,0,0,0,0,0,0,.108,.06,.05,.079,3,80,116.13,13,3,0
1,0,0,0,0,0,0,0,0,.108,.063,.05,.079,7,80,109.24,13,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,80,9.87,13,3,0
0,1,0,0,0,0,0,0,0,.108,.086,.025,.079,7,80,72.85,13,3,3
0,1,0,0,0,0,0,0,0,.108,.086,.025,.079,1,80,6.03,13,3,1
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,8,80,72.81,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,80,50.8,13,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,4,80,47.58,13,3,0
1,0,0,0,0,0,0,0,0,.108,.054,.031,.079,3,80,72.63,13,3,0
1,0,0,0,0,0,0,0,0,.12,.086,.054,.079,3,80,4.3,13,3,0
1,0,0,0,0,0,0,0,0,.12,.086,.054,.079,1,80,25.7,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.081,4,80,109.74,13,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,6,80,60.69,13,3,0
0,0,1,0,0,1,0,0,0,.083,.086,.054,.086,6,80,78.58,13,3,2
0,1,0,0,0,1,0,0,0,.122,.086,.054,.086,6,80,118.03,13,3,3
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,8,80,98.66,13,3,0
1,0,0,0,0,0,1,0,0,.122,.06,.025,.084,1,80,19.99,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,3,80,12.08,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,3,80,59,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.086,1,80,25.3,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.086,6,80,68.63,13,3,0
0,1,0,0,0,0,0,0,1,.115,.086,.056,.063,4,80,6.93,13,3,2
0,1,0,0,0,0,0,0,1,.065,.086,.056,.063,3,80,72.5,13,3,2
1,0,0,0,0,0,0,0,1,.115,.086,.061,.063,1,80,20.44,13,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,80,8.72,13,3,0
1,0,0,0,0,0,0,0,1,.115,.086,.061,.063,3,80,4.99,13,3,0
1,0,0,0,0,0,0,0,1,.115,.086,.061,.063,3,80,79.08,13,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.061,.065,2,80,16.16,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,10,80,12.99,13,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,2,80,74.96,13,3,0
1,0,0,0,0,0,0,1,0,.115,.064,.061,.079,7,80,102.03,13,3,0
1,0,0,0,0,0,0,1,0,.115,.064,.061,.079,1,80,16.57,13,3,0
1,0,0,0,0,0,0,1,0,.115,.064,.061,.079,1,80,4.99,13,3,0
1,0,0,0,0,0,0,1,0,.115,.064,.061,.079,4,80,65.86,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,6,80,4.59,13,3,0
1,0,0,0,0,0,0,0,0,.115,.068,.061,.079,1,80,5.74,13,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,1,80,88.23,13,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.061,.079,6,80,19.42,13,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,7,80,84.99,13,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,2,80,11.73,13,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,6,80,97.11,13,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,4,80,7.96,13,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,2,80,112.37,13,3,0
1,0,0,0,0,0,0,0,1,.103,.054,.061,.063,7,80,42.62,13,3,0
0,0,1,0,0,0,0,0,0,.115,.063,.061,.063,14,80,111.73,13,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.063,6,80,118.65,13,3,2
